中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
129.146.7.98,443,2a09:bac5:60ea:1846::26b:50,US,Los Angeles,隧道,52 ms,67 Mbps,8594 kB/s,8594.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,36 ms,60 Mbps,7788 kB/s,7788.0
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,29 ms,53 Mbps,6871 kB/s,6871.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,126 ms,49 Mbps,6385 kB/s,6385.0
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,131 ms,48 Mbps,6181 kB/s,6181.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,181 ms,46 Mbps,5955 kB/s,5955.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,140 ms,46 Mbps,5891 kB/s,5891.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,164 ms,45 Mbps,5763 kB/s,5763.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,43 Mbps,5570 kB/s,5570.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,153 ms,43 Mbps,5564 kB/s,5564.0
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,235 ms,43 Mbps,5541 kB/s,5541.0
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,119 ms,42 Mbps,5466 kB/s,5466.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,133 ms,42 Mbps,5397 kB/s,5397.0
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,186 ms,41 Mbps,5309 kB/s,5309.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,133 ms,41 Mbps,5255 kB/s,5255.0
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,130 ms,39 Mbps,5113 kB/s,5113.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,218 ms,37 Mbps,4800 kB/s,4800.0
130.162.144.191,443,2a09:bac1:3f20::299:72,KR,Seoul,隧道,203 ms,36 Mbps,4694 kB/s,4694.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,209 ms,33 Mbps,4234 kB/s,4234.0
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,239 ms,32 Mbps,4139 kB/s,4139.0
193.123.80.245,443,193.123.80.245,AE,Paris,中转,230 ms,28 Mbps,3620 kB/s,3620.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,183 ms,12 Mbps,1614 kB/s,1614.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,212 ms,10 Mbps,1381 kB/s,1381.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,228 ms,2 Mbps,374 kB/s,374.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,53 ms,2 Mbps,288 kB/s,288.0
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,207 ms,1 Mbps,164 kB/s,164.0
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,189 ms,1 Mbps,153 kB/s,153.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,256 ms,0 Mbps,23 kB/s,23.0
